mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
QSOB1612+266,243.5442625,26.54735,1150.0,1450.0,lcup04020,2943.168,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
QSOB1612+266,243.5442625,26.54735,1150.0,1450.0,lcup04010,8293.536,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SDSSJ15403-0205,235.08153,-2.084833333333,1150.0,1450.0,lcup05030,2924.192,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SDSSJ15403-0205,235.08153,-2.084833333333,1150.0,1450.0,lcup05010,5336.352,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SDSSJ15403-0205,235.08153,-2.084833333333,1150.0,1450.0,lcup05020,5848.384,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SDSSJ15403-0205,235.08153,-2.084833333333,1150.0,1450.0,lcup06010,5329.376,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SDSSJ15403-0205,235.08153,-2.084833333333,1150.0,1450.0,lcup06020,5848.352,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
RBS711,129.2454583333,44.43398333333,1150.0,1450.0,lcup07020,1198.176,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
RBS711,129.2454583333,44.43398333333,1150.0,1450.0,lcup07040,859.168,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
RBS711,129.2454583333,44.43398333333,1150.0,1450.0,lcup07030,859.2,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
RBS711,129.2454583333,44.43398333333,1150.0,1450.0,lcup07050,859.2,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SBS0956+509,149.8819583333,50.746975,1150.0,1450.0,lcup09030,1434.1760000000002,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SBS0956+509,149.8819583333,50.746975,1150.0,1450.0,lcup09010,4252.768,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
SBS0956+509,149.8819583333,50.746975,1150.0,1450.0,lcup09020,2331.392,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ103059.1+310255,157.7462291667,31.04883333333,1150.0,1450.0,lcup10020,1167.1680000000001,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ103059.1+310255,157.7462291667,31.04883333333,1150.0,1450.0,lcup10040,1688.384,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ103059.1+310255,157.7462291667,31.04883333333,1150.0,1450.0,lcup10030,844.192,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ103059.1+310255,157.7462291667,31.04883333333,1150.0,1450.0,lcup10010,1167.1680000000001,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ1519+2838,229.9006083333,28.64101111111,1150.0,1450.0,lcup11010,2345.4080000000004,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ1519+2838,229.9006083333,28.64101111111,1150.0,1450.0,lcup11020,5616.736,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ1519+2838,229.9006083333,28.64101111111,1150.0,1450.0,lcup12020,893.184,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
Q1010-0100,152.5655833333,-1.010586111111,1230.0,2050.0,lcvl03010,5145.632,COS/FUV,GALAXY;QSO;QUASAR,14137,3,*Quasar*
FBQSJ1519+2838,229.9006083333,28.64101111111,1150.0,1450.0,lcup12010,1376.192,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
FBQSJ1519+2838,229.9006083333,28.64101111111,1150.0,1450.0,lcup12030,5616.736,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup15010,1147.2,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup13050,2732.352,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup13020,1145.1840000000002,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup13030,2732.384,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup13010,1145.1840000000002,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup13040,2741.184,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
Q0902+1414,135.7102916667,14.23563611111,1230.0,2050.0,lcvl01010,5201.28,COS/FUV,GALAXY;QSO;QUASAR,14137,3,*Quasar*
RBS711,129.2454583333,44.43398333333,1150.0,1450.0,lcup07010,1198.1760000000002,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
Q1005+5302,151.3092083333,53.04445555556,1230.0,2050.0,lcvl02010,5579.584,COS/FUV,GALAXY;QSO;QUASAR,14137,3,*Quasar*
CSO1080,226.365,29.78843888889,1150.0,1450.0,lcup15020,1147.1680000000001,COS/FUV,GALAXY;QSO;QUASAR,14277,3,*Quasar*
RXSJ00437+3725,10.926875,37.42194444444,1405.0,1775.0,lcxv01070,2424.0959999999995,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1405.0,1775.0,lcxv04030,1657.056,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1150.0,1450.0,lcxv04020,1410.048,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1405.0,1775.0,lcxv04040,1345.024,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
RXJ0028.1+3103,7.044708333333,31.06336111111,1150.0,1450.0,lcxv08060,1700.0320000000002,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
RXJ0028.1+3103,7.044708333333,31.06336111111,1150.0,1450.0,lcxv08050,2014.016,COS/FUV,GALAXY;QSO;QUASAR,14268,3,*Quasar*
RXS-J00057-5007,1.429375,-50.11513888889,1150.0,1450.0,lc1204010,9780.0,COS/FUV,GALAXY;NUCLEUS;QSO;QUASAR,12936,3,*Quasar*
MRK1018,31.56662,-0.2914388888889,1230.0,2050.0,ld3o01010,4610.72,COS/FUV,GALAXY;BLR;QUASAR;SEYFERT,14486,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f01010,14031.68,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f02010,11104.64,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f03010,11104.608,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
SDSS-J091532.59+172143.9,138.88583375,17.36220833333,1230.0,2050.0,ldgtz4010,2196.3199999999997,COS/FUV,GALAXY;QSO;QUASAR,15084,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f05010,11110.592,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f04010,11110.592,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
QSO-J1009+0713,152.2586241667,7.228836111111,1405.0,1775.0,ld7f06010,11110.528,COS/FUV,GALAXY;QSO;QUASAR,14708,3,*Quasar*
7C-163119.39+393037.00,248.2587695833,39.40761111111,1405.0,1775.0,ldar08020,5195.487999999999,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
7C-163119.39+393037.00,248.2587695833,39.40761111111,1150.0,1450.0,ldar08010,4200.704,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
7C-113807.79+463840.00,175.1995833333,46.36805555556,1150.0,1450.0,ldak02010,2248.0319999999997,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
VV2006-J121613.6+524245,184.0568895833,52.71282777778,1405.0,1775.0,ldak03010,2240.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
87GB-110153.6+214051,166.1514125,21.40496388889,1405.0,1775.0,ldak04010,2068.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
2E-3273,216.8983345833,26.53740277778,1405.0,1775.0,ldak05010,5076.6720000000005,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
87GB-153746.8+142023,235.0326958333,14.19364444444,1150.0,1450.0,ldak06010,2064.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
VV98-J141628.6+124214,214.11940125,12.70377222222,1405.0,1775.0,ldak08010,7964.192000000001,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
VV98-J150455.5+564920,226.23151,56.82230555556,1405.0,1775.0,ldak09010,8694.624,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
4C-05.38,138.5073683333,5.130694444444,1405.0,1775.0,ldak10010,7946.656000000001,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak11010,1840.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
PKS0350-0711,58.1273,-7.183977777778,1405.0,1775.0,ldar01040,2332.0,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak51010,1840.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,3,*Quasar*
PKS0350-0711,58.1273,-7.183977777778,1150.0,1450.0,ldar01010,1740.0,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
PKS0350-0711,58.1273,-7.183977777778,1405.0,1775.0,ldar01030,2332.0,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
PKS0350-0711,58.1273,-7.183977777778,1150.0,1450.0,ldar01020,2332.0,COS/FUV,GALAXY;NUCLEUS;QUASAR;WIND,14777,3,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1150.0,1450.0,ld2n01010,2280.0,COS/FUV,GALAXY;QUASAR,14460,3,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1150.0,1450.0,ld2n01020,2704.0,COS/FUV,GALAXY;QUASAR,14460,3,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1405.0,1775.0,lddy01030,2680.0,COS/FUV,GALAXY;QUASAR,14885,3,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1150.0,1450.0,lcxv04s6q,3.1,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1150.0,1450.0,lcxv04s4q,413.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
IRASF00040+4325,1.652370833333,43.70786666667,1150.0,1450.0,lcxv04s5q,105.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1150.0,1450.0,lddy01020,2704.0,COS/FUV,GALAXY;QUASAR,14885,3,*Quasar*
J135646.10+102609.0-NUCLEUS,209.1923188136,10.4358641021,1230.0,2050.0,ldhv01010,5200.64,COS/FUV,GALAXY;INTERACTING GALAXY;NLR;NUCLEUS;QUASAR,15280,3,*Quasar*
IRAS17020+4544,255.8767083333,45.67974444444,1230.0,2050.0,ldhp01010,7608.736000000001,COS/FUV,GALAXY;NUCLEUS;QSO;QUASAR;SEYFERT;WIND,15239,3,*Quasar*
RXSJ00437+3725,10.926875,37.42194444444,1150.0,1450.0,lcxv01i6q,8.5,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
RXSJ00437+3725,10.926875,37.42194444444,1150.0,1450.0,lcxv01i5q,107.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
RXSJ00437+3725,10.926875,37.42194444444,1150.0,1450.0,lcxv01i4q,462.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
RXJ0028.1+3103,7.044708333333,31.06336111111,1150.0,1450.0,lcxv08jqq,447.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
RXJ0028.1+3103,7.044708333333,31.06336111111,1150.0,1450.0,lcxv08jrq,106.0,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
RXJ0028.1+3103,7.044708333333,31.06336111111,1150.0,1450.0,lcxv08jsq,6.8,COS/FUV,GALAXY;QSO;QUASAR,14268,1,*Quasar*
IRAS17020+4544,255.8767083333,45.67974444444,1230.0,2050.0,ldhp03010,7608.704,COS/FUV,GALAXY;NUCLEUS;QSO;QUASAR;SEYFERT;WIND,15239,3,*Quasar*
J135646.10+102609.0-NUCLEUS,209.1923188136,10.4358641021,1230.0,2050.0,ldhv02010,5192.4800000000005,COS/FUV,GALAXY;INTERACTING GALAXY;NLR;NUCLEUS;QUASAR,15280,3,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1150.0,1450.0,lddy01010,2280.0,COS/FUV,GALAXY;QUASAR,14885,3,*Quasar*
SDSSJ123540.42+260818.4,188.9183458333,26.13844444444,1150.0,1450.0,ldgp05010,4686.624000000001,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
HS0747+4259,117.7276991667,42.87200833333,1230.0,2050.0,ldgt02010,7973.12,COS/FUV,GALAXY;QSO;QUASAR,15084,3,*Quasar*
PKS0202-172,31.24030166667,-17.02215,1230.0,2050.0,ldgt05010,7779.072000000001,COS/FUV,GALAXY;QSO;QUASAR,15084,3,*Quasar*
2XMM-J141348.3+440014,213.45137125,44.00391388889,1405.0,1775.0,ld2n01030,2680.0,COS/FUV,GALAXY;QUASAR,14460,3,*Quasar*
2E-3273,216.8983345833,26.53740277778,1405.0,1775.0,ldak05ehq,24.8,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
6C-092828+554656,143.0003258333,55.56316944444,1405.0,1775.0,ldak07fcq,351.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV98-J141628.6+124214,214.11940125,12.70377222222,1405.0,1775.0,ldak08gaq,277.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
7C-113807.79+463840.00,175.1995833333,46.36805555556,1150.0,1450.0,ldak02ioq,187.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
6C-092828+554656,143.0003258333,55.56316944444,1405.0,1775.0,ldak07fdq,40.5,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV2006-J121613.6+524245,184.0568895833,52.71282777778,1405.0,1775.0,ldak03hwq,16.9,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
87GB-153746.8+142023,235.0326958333,14.19364444444,1150.0,1450.0,ldak06f8q,194.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
7C-074532.29+451808.00,117.2770833333,45.17611111111,1405.0,1775.0,ldak01xcq,10.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
HE0047-1756,12.61597916667,-17.66924166667,1230.0,2050.0,ldgt07010,7779.104,COS/FUV,GALAXY;QSO;QUASAR,15084,3,*Quasar*
SDSSJ123817.19+254421.6,189.5716291667,25.73930555556,1150.0,1450.0,ldgp15010,7308.992,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
IRAS17020+4544,255.8767083333,45.67974444444,1230.0,2050.0,ldhp02010,7608.704,COS/FUV,GALAXY;NUCLEUS;QSO;QUASAR;SEYFERT;WIND,15239,3,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak11wmq,367.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV98-J141628.6+124214,214.11940125,12.70377222222,1405.0,1775.0,ldak08gbq,46.6,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
7C-074532.29+451808.00,117.2770833333,45.17611111111,1405.0,1775.0,ldak01xbq,250.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak51h6q,359.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV98-J150455.5+564920,226.23151,56.82230555556,1405.0,1775.0,ldak09q1q,273.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
7C-113807.79+463840.00,175.1995833333,46.36805555556,1150.0,1450.0,ldak02ipq,7.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
87GB-153746.8+142023,235.0326958333,14.19364444444,1150.0,1450.0,ldak06f9q,15.9,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
87GB-110153.6+214051,166.1514125,21.40496388889,1405.0,1775.0,ldak04q3q,15.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
87GB-110153.6+214051,166.1514125,21.40496388889,1405.0,1775.0,ldak04q2q,268.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV2006-J121613.6+524245,184.0568895833,52.71282777778,1405.0,1775.0,ldak03hcq,262.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
2E-3273,216.8983345833,26.53740277778,1405.0,1775.0,ldak05egq,249.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
4C-05.38,138.5073683333,5.130694444444,1405.0,1775.0,ldak10lzq,46.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak51h7q,39.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
4C-05.38,138.5073683333,5.130694444444,1405.0,1775.0,ldak10lyq,290.0,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
NPM1G-+08.0242,166.824055,8.0773,1405.0,1775.0,ldak11wnq,39.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
VV98-J150455.5+564920,226.23151,56.82230555556,1405.0,1775.0,ldak09q2q,44.1,COS/FUV,GALAXY;ACCRETION DISK;NUCLEUS;QSO;QUASAR;WIND,14729,1,*Quasar*
SDSSJ123508.63+254453.1,188.7859291667,25.74811111111,1150.0,1450.0,ldgp12010,4720.0,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
Q0025-4047,6.928458333333,-40.51683333333,1230.0,2050.0,ldgt01010,7991.136,COS/FUV,GALAXY;QSO;QUASAR,15084,3,*Quasar*
VV98-J010250.2-220929,15.70970416667,-22.15792222222,1230.0,2050.0,ldiv02010,5138.624,COS/FUV,GALAXY;FILAMENT;QSO;QUASAR,15198,3,*Quasar*
J1120+1104,170.08905125,11.07630833333,1405.0,1775.0,ldks15010,5241.0,COS/FUV,GALAXY;QUASAR,15293,3,*Quasar*
SDSSJ125820.47+281357.2,194.5855708333,28.23263888889,1150.0,1450.0,ldjk04010,7990.0,COS/FUV,GALAXY;QUASAR,15195,3,*Quasar*
SDSSJ125820.47+281357.2,194.5855708333,28.23263888889,1150.0,1450.0,ldjk03010,7990.0,COS/FUV,GALAXY;QUASAR,15195,3,*Quasar*
IRAS13224-3809,201.3303333333,-38.41486111111,1405.0,1775.0,ldjr01020,2657.696,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1405.0,1775.0,ldjr07020,5810.56,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1405.0,1775.0,ldjr53010,5086.4,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
PKS1355-41,209.7507895833,-41.881325,1405.0,1775.0,ldjr08020,1966.048,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1405.0,1775.0,ldjr53020,5458.5599999999995,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
IRAS13224-3809,201.3303333333,-38.41486111111,1150.0,1450.0,ldjr01010,5084.384,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
J1120+1104,170.08905125,11.07630833333,1405.0,1775.0,ldks16010,8049.568,COS/FUV,GALAXY;QUASAR,15293,3,*Quasar*
J1120+1104,170.08905125,11.07630833333,1150.0,1450.0,ldks14010,11116.448,COS/FUV,GALAXY;QUASAR,15293,3,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1405.0,1775.0,ldjr07010,4169.6,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
PKS1355-41,209.7507895833,-41.881325,1150.0,1450.0,ldjr08w5q,10.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
PKS1355-41,209.7507895833,-41.881325,1150.0,1450.0,ldjr08w3q,396.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
PKS1355-41,209.7507895833,-41.881325,1150.0,1450.0,ldjr08w4q,10.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr07nlq,48.3,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr07nkq,741.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr06juq,48.3,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr06jtq,48.3,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr06jrq,741.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr05fbq,23.8,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr05f9q,521.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr05faq,23.8,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr04idq,23.8,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr04icq,23.8,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ130808.98-455417.9,197.0375,-45.905,1150.0,1450.0,ldjr04ibq,521.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1405.0,1775.0,ldjr03020,5738.0,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr03ldq,567.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr03lfq,29.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr02u6q,29.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr03leq,29.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr02u7q,29.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
UVQSJ131119.83-393009.9,197.8325,-39.50277777778,1150.0,1450.0,ldjr02u5q,567.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
IRAS13224-3809,201.3303333333,-38.41486111111,1150.0,1450.0,ldjr01cfq,389.0,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
IRAS13224-3809,201.3303333333,-38.41486111111,1150.0,1450.0,ldjr01chq,9.2,COS/FUV,GALAXY;QSO;QUASAR,15313,1,*Quasar*
J1120+1104,170.08905125,11.07630833333,1405.0,1775.0,ldks65010,8049.664,COS/FUV,GALAXY;QUASAR,15293,3,*Quasar*
IRAS-07598+6508,121.1270274183,64.99798623486,1150.0,1450.0,ldxw03010,2148.064,COS/FUV,GALAXY;QUASAR;ULTRALUMINOUS IR GAL,15662,3,*Quasar*
2MASX-J15023198+1421352,225.6330663397,14.35976288797,1150.0,1450.0,ldxw10010,10719.0,COS/FUV,GALAXY;QUASAR;ULTRALUMINOUS IR GAL,15662,3,*Quasar*
SDSSJ123508.63+254453.1,188.7859291667,25.74811111111,1150.0,1450.0,ldgp11010,7298.0,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
SDSSJ123540.42+260818.4,188.9183458333,26.13844444444,1150.0,1450.0,ldgp04010,9843.392,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
SDSSJ123540.42+260818.4,188.9183458333,26.13844444444,1150.0,1450.0,ldgp03010,9843.104000000001,COS/FUV,GALAXY;QUASAR,15196,3,*Quasar*
UVQSJ125706.42-443520.0,194.2766666667,-44.58888888889,1150.0,1450.0,ldjr06010,10519.744,COS/FUV,GALAXY;QSO;QUASAR,15313,3,*Quasar*
