mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y05010,2418.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
PHL1811,328.756375,-9.373444444444,1123.0,1710.0,o8d901020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,9418,3,*Quasar*
PG1259+593,195.3039166667,59.03521111111,1140.0,1740.0,o4n307020,1808.0,STIS/FUV-MAMA,GALAXY;QUASAR,7295,3,*Quasar*
ASASSN18JD,340.9289342579,-16.98586427766,1150.0,1730.0,odlw070b0,942.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
PG1114+445,169.2767916667,44.22605555556,1140.0,1740.0,o8s701010,2361.0,STIS/FUV-MAMA,GALAXY;QUASAR,9871,3,*Quasar*
J1355-2257AB,208.9309134581,-22.95641326666,1150.0,1730.0,oex008020,1057.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
J0246-0825AB,41.64226331778,-8.426845167416,1150.0,1730.0,oex019030,1179.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
ASASSN18JD,340.9287062554,-16.98549141612,1150.0,1730.0,odlw05080,1016.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y01020,8697.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
PKS1739+18,265.529,18.455875,1150.0,1730.0,o65303030,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,8684,3,*Quasar*
ASASSN-14KO,81.32530236177,-46.00578889704,1150.0,1730.0,oei801060,1002.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16451,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57904070,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57903030,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
IIZW136,323.1158875,10.13873805556,1140.0,1740.0,o4ec10010,2278.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1140.0,1740.0,o4ec08040,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e130030,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
PKS0439-433,70.322,-43.22884,1150.0,1730.0,o8ex19010,2510.0,STIS/FUV-MAMA,GALAXY;QUASAR,9382,3,*Quasar*
PKS2251+11,343.5434583333,11.61072222222,1140.0,1740.0,o8s706010,2292.0,STIS/FUV-MAMA,GALAXY;QUASAR,9871,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e128010,2328.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
B21019+30,155.6261666667,30.68468333333,1150.0,1730.0,o66g18010,2376.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8569,3,*Quasar*
PG1116+215,169.7863333333,21.32161111111,1140.0,1740.0,o4ec04010,2310.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MRK-142,156.380462881,51.67635404806,1150.0,1730.0,of9m12030,1388.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,17511,3,*Quasar*
J1206+4322B-OFFSET,181.6240238383,43.53922713601,1150.0,1730.0,oex015060,1188.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
MR2251-178,343.5244166667,-17.58202222222,1140.0,1740.0,o4ec03050,2897.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
J1355-2257AB,208.9309134581,-22.95641326666,1150.0,1730.0,oex009020,1057.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
J0158-4325AB,29.67273355443,-43.41758414588,1150.0,1730.0,oex002020,1077.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
PG0953+415,149.2183333333,41.25611111111,1123.0,1710.0,o4x002010,10743.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,7747,3,*Quasar*
PKS0405-123,61.95175,-12.19333333333,1123.0,1710.0,o55s02020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC;IGM,7576,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57901050,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57901020,2385.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
ASASSN-14KO,81.32568548399,-46.00578173985,1150.0,1730.0,oei802060,1033.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16451,3,*Quasar*
ASASSN-14KO,81.3254875,-46.00561944444,1150.0,1730.0,oei803010,200.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16451,3,*Quasar*
MCG10.16.111,169.7404976376,58.056637628,1140.0,1740.0,o5ew02040,3900.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD;HALO,8316,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e129030,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
IIZW136,323.1158875,10.13873805556,1140.0,1740.0,o4ec10020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
IIZW136,323.1158875,10.13873805556,1140.0,1740.0,o4ec10050,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57904020,2385.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
ASASSN18JD,340.92865,-16.98569722222,1150.0,1730.0,odlw05060,994.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
NEWTDE,259.9826396436,41.68027184898,1150.0,1730.0,od8204050,1212.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
PKS1103-006,166.63225,-0.8815333333333,1140.0,1740.0,o4n304020,1440.0,STIS/FUV-MAMA,GALAXY;QUASAR,7295,3,*Quasar*
J1206+4322A,181.6236047567,43.53824820517,1150.0,1730.0,oex014020,989.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
NEWTDE,259.9826368758,41.68015996655,1150.0,1730.0,od82060a0,840.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e127030,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
MRK1383,217.2770833333,1.284861111111,1123.0,1710.0,o8pg01020,11480.0,STIS/FUV-MAMA,GALAXY;QUASAR,9778,3,*Quasar*
PG1114+445,169.2767916667,44.22605555556,1140.0,1740.0,o8s701020,2896.0,STIS/FUV-MAMA,GALAXY;QUASAR,9871,3,*Quasar*
J1206+4322A,181.6238142705,43.53831683744,1150.0,1730.0,oex014040,1188.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
J0158-4325AB,29.67305921714,-43.41750324956,1150.0,1730.0,oex002050,1286.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
PG1116+215,169.7863333333,21.32161111111,1140.0,1740.0,o4ec04020,1268.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
PG1049-005,162.9644166667,-0.8550444444444,1150.0,1730.0,o4n303010,150.0,STIS/FUV-MAMA,GALAXY;QUASAR,7295,3,*Quasar*
MRK478,220.5311666667,35.43959722222,1140.0,1740.0,o4ec14020,2977.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
PG1351+640,208.3157916667,63.76252777778,1140.0,1740.0,o4ec54010,8480.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MRK926,346.1810416667,-8.685675,1140.0,1740.0,o4ec12010,2307.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
ASASSN-14KO,81.32558649185,-46.00570059219,1150.0,1730.0,oei802050,920.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16451,3,*Quasar*
MCG10.16.111,169.740510739,58.05663720771,1140.0,1740.0,o5ew02050,3900.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD;HALO,8316,3,*Quasar*
MCG10.16.111,169.7404714347,58.0566384686,1140.0,1740.0,o5ew02020,3900.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD;HALO,8316,3,*Quasar*
ASASSN18JD,340.9288597183,-16.98562635294,1150.0,1730.0,odlw060a0,942.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e127010,2328.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
PHL1811,328.756375,-9.373444444444,1123.0,1710.0,o8d903010,1957.0,STIS/FUV-MAMA,GALAXY;QUASAR,9418,3,*Quasar*
ASASSN18JD,340.92865,-16.98569722222,1150.0,1730.0,odlw06080,1142.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
MRK478,220.5311666667,35.43959722222,1140.0,1740.0,o4ec14010,2358.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MARK1383,217.2767916667,1.284752777778,1140.0,1740.0,o4ec01040,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
NEWTDE,259.9827514166,41.68004954078,1150.0,1730.0,od82070b0,840.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y02010,2418.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y01010,2418.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y04020,5798.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57903060,2329.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57902030,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
PKS0405-123,61.95175,-12.19333333333,1123.0,1710.0,o55s01020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC;IGM,7576,3,*Quasar*
PG0953+415,149.2183333333,41.25611111111,1123.0,1710.0,o4x001010,2215.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,7747,3,*Quasar*
ASASSN18JD,340.9290290106,-16.98591996271,1150.0,1730.0,odlw070c0,1292.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
ASASSN-14KO,81.32535402637,-46.00567157606,1150.0,1730.0,oej802020,1393.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16498,3,*Quasar*
ASASSN18JD,340.92865,-16.98569722222,1150.0,1730.0,odlw07080,1142.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
MRK926,346.1810416667,-8.685675,1140.0,1740.0,o4ec12030,766.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
NEWTDE,259.9827199167,41.68026095804,1150.0,1730.0,od8207090,942.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1140.0,1740.0,o4ec08010,2278.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
RXSJ01004-5113,15.11295833333,-51.23172222222,1150.0,1730.0,o8p802010,425.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,9858,3,*Quasar*
ASASSN-14KO,81.3254875,-46.00561944444,1150.0,1730.0,oei801040,1002.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16451,3,*Quasar*
HE1029-140,157.9761583333,-14.28122222222,1140.0,1740.0,o4ec05020,1840.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MRK478,220.5311666667,35.43959722222,1140.0,1740.0,o4ec14060,2977.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
J1355-2257AB,208.9308269162,-22.95643764439,1150.0,1730.0,oex009030,1246.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
HE2149-2745AB,328.0310416667,-27.53061111111,1150.0,1730.0,oex003010,1061.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
NEWTDE,259.9827671664,41.67994383214,1150.0,1730.0,od82070c0,1152.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
B0312-770,47.98075,-76.86411111111,1123.0,1710.0,o65t02010,12629.0,STIS/FUV-MAMA,GALAXY;QUASAR,8651,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e124030,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
J0246-0825AB,41.64240163563,-8.426940334783,1150.0,1730.0,oex019050,1169.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57903050,2329.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57904030,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
MCG10.16.111,169.7404845362,58.0566380483,1140.0,1740.0,o5ew02030,3900.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD;HALO,8316,3,*Quasar*
WGAJ2153-1513,328.32975,-15.23669722222,1150.0,1730.0,o8p805010,503.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,9858,3,*Quasar*
PHL1811,328.756375,-9.373444444444,1123.0,1710.0,o8d902020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,9418,3,*Quasar*
NEWTDE,259.9825170684,41.68020627915,1150.0,1730.0,od8203060,820.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
NEWTDE,259.9827041667,41.68036666667,1150.0,1730.0,od8206080,1044.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
ASASSN-14KO,81.3253559435,-46.00567387641,1150.0,1730.0,oej801020,1601.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16498,3,*Quasar*
J0158-4325AB,29.67316777119,-43.41747628391,1150.0,1730.0,oex002060,1286.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
J1355-2257AB,208.931,-22.95638888889,1150.0,1730.0,oex008010,1057.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
ASASSN18JD,340.9286942574,-16.98559964594,1150.0,1730.0,odlw02050,820.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
3C288-1,205.5552083333,60.36191666667,1150.0,1730.0,o53h01020,3107.0,STIS/FUV-MAMA,GALAXY;QUASAR,7356,3,*Quasar*
J0113+0106-JET,18.4213325,1.102366666667,1150.0,1730.0,oen902010,2108.156,STIS/FUV-MAMA,GALAXY;QUASAR;RADIO GALAXY;WIND,16728,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57904060,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
PG1116+215,169.78625,21.32172222222,1123.0,1710.0,o5a301010,1979.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,8097,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e126030,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e125010,2328.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e129020,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
PHL1811,328.756375,-9.373444444444,1123.0,1710.0,o8d904020,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,9418,3,*Quasar*
RXSJ01004-5113,15.11295833333,-51.23172222222,1150.0,1730.0,o8p802020,425.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,9858,3,*Quasar*
3C288-1,205.5552083333,60.36191666667,1150.0,1730.0,o53h01050,3107.0,STIS/FUV-MAMA,GALAXY;QUASAR,7356,3,*Quasar*
ASASSN18JD,340.9287447526,-16.98575290741,1150.0,1730.0,odlw07090,1042.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
J0246-0825AB,41.64219415888,-8.426797583714,1150.0,1730.0,oex019020,940.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
J1206+4322B-OFFSET,181.6236048045,43.53908987184,1150.0,1730.0,oex020020,990.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57901070,2500.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e126010,2328.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
WGAJ2153-1513,328.32975,-15.23669722222,1140.0,1740.0,o8p805030,602.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,9858,3,*Quasar*
MRK478,220.5311666667,35.43959722222,1140.0,1740.0,o4ec14050,2977.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MRK926,346.1810416667,-8.685675,1140.0,1740.0,o4ec12040,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
MR2251-178,343.5244166667,-17.58202222222,1140.0,1740.0,o4ec03010,2301.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o579040a0,2230.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e126020,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
PKS0405-123,61.95175,-12.19333333333,1123.0,1710.0,o55s01040,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC;IGM,7576,3,*Quasar*
NEWTDE,259.9825695853,41.6799532664,1150.0,1730.0,od82060c0,1152.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
J1355-2257AB,208.9307403742,-22.95646202207,1150.0,1730.0,oex009040,1246.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
WGAJ2153-1513,328.32975,-15.23669722222,1140.0,1740.0,o8p805020,603.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,9858,3,*Quasar*
B21425+26,216.898375,26.53716666667,1140.0,1740.0,o8s703040,2831.0,STIS/FUV-MAMA,GALAXY;QUASAR,9871,3,*Quasar*
B0312-770,47.98075,-76.86411111111,1123.0,1710.0,o65t13010,12650.0,STIS/FUV-MAMA,GALAXY;QUASAR,8651,3,*Quasar*
PKS1302-102,196.3874166667,-10.55568333333,1123.0,1710.0,o5bu61010,11079.0,STIS/FUV-MAMA,GALAXY;QUASAR,8306,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57902020,2385.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1140.0,1740.0,o4ec08030,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
HE2149-2745AB,328.0310913547,-27.53054037907,1150.0,1730.0,oex003020,1061.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
ASASSN-14KO,81.3254875,-46.00561944444,1150.0,1730.0,oej801010,1468.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;MULTIPLE NUCLEI;NUCLEUS;QUASAR,16498,3,*Quasar*
B21425+26,216.898375,26.53716666667,1140.0,1740.0,o8s703020,2831.0,STIS/FUV-MAMA,GALAXY;QUASAR,9871,3,*Quasar*
NEWTDE,259.9827199167,41.68026095804,1150.0,1730.0,od82070e0,415.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
PG0923+129,141.5136231642,12.73436920043,1150.0,1730.0,of9m17030,918.0,STIS/FUV-MAMA,GALAXY;QSO;QUASAR,17511,3,*Quasar*
ASASSN18JD,340.92865,-16.98569722222,1150.0,1730.0,odlw060d0,646.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
PG1211+143,183.5735833333,14.05333888889,1123.0,1710.0,o61y06010,2418.0,STIS/FUV-MAMA,GALAXY;QUASAR;LYMAN ALPHA CLOUD,8571,3,*Quasar*
HE2149-2745AB,328.0311907306,-27.53039891494,1150.0,1730.0,oex003040,1250.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
HE2149-2745AB,328.0311410427,-27.53046964701,1150.0,1730.0,oex003030,1250.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
PKS1103-006,166.63225,-0.8815333333333,1150.0,1730.0,o4n304010,190.0,STIS/FUV-MAMA,GALAXY;QUASAR,7295,3,*Quasar*
MRK1383,217.2770833333,1.284861111111,1123.0,1710.0,o8pg02010,2404.0,STIS/FUV-MAMA,GALAXY;QUASAR,9778,3,*Quasar*
PKS0405-123,61.95175,-12.19333333333,1123.0,1710.0,o55s02050,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC;IGM,7576,3,*Quasar*
MRK1383,217.2770833333,1.284861111111,1123.0,1710.0,o8pg01010,2404.0,STIS/FUV-MAMA,GALAXY;QUASAR,9778,3,*Quasar*
PHL1811,328.756375,-9.373444444444,1123.0,1710.0,o8d901010,1957.0,STIS/FUV-MAMA,GALAXY;QUASAR,9418,3,*Quasar*
NEWTDE,259.9827041667,41.68036666667,1150.0,1730.0,od8204040,996.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;BLR;QUASAR,14781,3,*Quasar*
ASASSN18JD,340.92865,-16.98569722222,1150.0,1730.0,odlw070d0,646.0,STIS/FUV-MAMA,GALAXY;ACCRETION DISK;QUASAR,15312,3,*Quasar*
3C351,256.1732083333,60.74125,1123.0,1710.0,o57903020,2385.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC,8015,3,*Quasar*
PKS0405-123,61.95175,-12.19333333333,1123.0,1710.0,o55s01030,2899.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM - EXTRAGALACTIC;IGM,7576,3,*Quasar*
MRK478,220.5311666667,35.43959722222,1140.0,1740.0,o4ec14040,1619.0,STIS/FUV-MAMA,GALAXY;QUASAR,7345,3,*Quasar*
J1355-2257AB,208.9306538322,-22.9564863997,1150.0,1730.0,oex009050,1246.0,STIS/FUV-MAMA,GALAXY;GRAVITATIONAL LENS;QSO;QUASAR,17146,3,*Quasar*
3C249.1,166.057375,76.98282777778,1123.0,1710.0,o6e129040,3280.0,STIS/FUV-MAMA,GALAXY;QUASAR;;EXT-MEDIUM;ABSORPTION LINE SYSTEM,9184,3,*Quasar*
