common_name,inst_family,obs_id,filename,file_size_mb,status
2MASS J12554763+4012302,COS,,ldi329010_x1dsum.fits,0.245,ok
2MASS J12554763+4012302,COS,,ldi329020_x1dsum.fits,0.245,ok
2MASS J12554763+4012302,COS,,ldi329nkq_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329osq_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329owq_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329p7q_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329paq_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329pcq_x1d.fits,0.429,ok
2MASS J12554763+4012302,COS,,ldi329peq_x1d.fits,0.429,ok
2MASS J13042289+2055107,COS,,lewr11010_x1dsum.fits,0.93,ok
2MASS J13042289+2055107,COS,,lewr11eyq_x1d.fits,1.719,ok
2MASS J13042289+2055107,COS,,lewr11f1q_x1d.fits,1.719,ok
2MASS J13042289+2055107,COS,,lewr11f3q_x1d.fits,1.719,ok
2MASS J13042289+2055107,COS,,lewr11f6q_x1d.fits,1.719,ok
2MASS J13205941+2957282,COS,,lcld12010_x1dsum.fits,1.817,ok
2MASS J13205941+2957282,COS,,lcld12i5q_x1d.fits,3.39,ok
2MASS J13205941+2957282,COS,,lcld12i8q_x1d.fits,3.39,ok
2MASS J13205941+2957282,COS,,lcld12iaq_x1d.fits,3.39,ok
2MASS J13205941+2957282,COS,,lcld12icq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lb5n32010_x1dsum.fits,1.947,ok
2MASS J13304515+2813216,COS,,lb5n32020_x1dsum.fits,1.944,ok
2MASS J13304515+2813216,COS,,lb5n32030_x1dsum.fits,1.947,ok
2MASS J13304515+2813216,COS,,lb5n32040_x1dsum.fits,1.944,ok
2MASS J13304515+2813216,COS,,lb5n32gcq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lb5n32giq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lb5n32goq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lb5n32gwq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lc1c07010_x1dsum.fits,1.817,ok
2MASS J13304515+2813216,COS,,lc1c07zpq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lc1c07zvq_x1d.fits,3.39,ok
2MASS J13304515+2813216,COS,,lf1310010_x1dsum.fits,0.245,ok
2MASS J13304515+2813216,COS,,lf1310pmq_x1d.fits,0.429,ok
2MASS J13304515+2813216,COS,,lf1310ptq_x1d.fits,0.429,ok
2MASS J13470152+2154008,STIS,,ocuv20010_sx1.fits,0.081,ok
2MASS J13571260+1704439,COS,,lbho79010_x1dsum.fits,1.947,ok
2MASS J13571260+1704439,COS,,lbho79020_x1dsum.fits,1.944,ok
2MASS J13571260+1704439,COS,,lbho79030_x1dsum.fits,1.814,ok
2MASS J13571260+1704439,COS,,lbho79040_x1dsum.fits,1.944,ok
2MASS J13571260+1704439,COS,,lbho79l9q_x1d.fits,3.39,ok
2MASS J13571260+1704439,COS,,lbho79lfq_x1d.fits,3.39,ok
2MASS J13571260+1704439,COS,,lbho79llq_x1d.fits,3.39,ok
2MASS J13571260+1704439,COS,,lbho79lnq_x1d.fits,3.39,ok
2MASS J13571260+1704439,COS,,lbho79lxq_x1d.fits,3.39,ok
2MASS J14162560+5354386,STIS,,oeb606010_x1d.fits,0.078,ok
2MASS J14294306+4747262,COS,,le2j19010_x1dsum.fits,0.93,ok
2MASS J14294306+4747262,COS,,le2j19020_x1dsum.fits,0.245,ok
2MASS J14294306+4747262,COS,,le2j19fuq_x1d.fits,1.719,ok
2MASS J14294306+4747262,COS,,le2j19fwq_x1d.fits,1.719,ok
2MASS J14294306+4747262,COS,,le2j19fyq_x1d.fits,1.719,ok
2MASS J14294306+4747262,COS,,le2j19g0q_x1d.fits,1.719,ok
2MASS J14294306+4747262,COS,,le2j19g2q_x1d.fits,0.429,ok
2MASS J14294306+4747262,COS,,le2j19g4q_x1d.fits,0.429,ok
2MASS J14294306+4747262,COS,,le2j19g6q_x1d.fits,0.429,ok
2MASS J14294306+4747262,COS,,le2j19g8q_x1d.fits,0.429,ok
2MASS J14294306+4747262,COS,,le2j19gaq_x1d.fits,0.429,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c0f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c1f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c2f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c4f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c5f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1302t_c7f.fits,0.086,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c0f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c1f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c2f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c4f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c5f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1303t_c7f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c0f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c1f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c2f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c4f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c5f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1304t_c7f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c0f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c1f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c2f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c4f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c5f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1305t_c7f.fits,0.121,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c0f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c1f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c2f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c4f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c5f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1306t_c7f.fits,0.112,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c0f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c1f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c2f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c4f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c5f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1307t_c7f.fits,0.069,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c0f.fits,0.156,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c1f.fits,0.156,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c2f.fits,0.156,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c4f.fits,0.156,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c5f.fits,0.156,ok
2MASS J14294306+4747262,FOS,,y38o1308t_c7f.fits,0.156,ok
2MASS J14314604+0301444,COS,,lcld09010_x1dsum.fits,1.817,ok
2MASS J14314604+0301444,COS,,lcld09teq_x1d.fits,3.39,ok
2MASS J14314604+0301444,COS,,lcld09ubq_x1d.fits,3.39,ok
2MASS J14314604+0301444,COS,,lcld09ueq_x1d.fits,3.39,ok
2MASS J14314604+0301444,COS,,lcld09ugq_x1d.fits,3.39,ok
2MASS J14314604+0301444,COS,,lcld16010_x1dsum.fits,0.242,ok
2MASS J14314604+0301444,COS,,lcld16klq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16kyq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16lbq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16lnq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16mgq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16moq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16mrq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16mzq_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16n2q_x1d.fits,0.429,ok
2MASS J14314604+0301444,COS,,lcld16n9q_x1d.fits,0.429,ok
2MASS J14441467+0633067,COS,,le2j06010_x1dsum.fits,0.93,ok
2MASS J14441467+0633067,COS,,le2j06ksq_x1d.fits,1.719,ok
2MASS J14441467+0633067,COS,,le2j06kuq_x1d.fits,1.719,ok
2MASS J14441467+0633067,COS,,le2j06kwq_x1d.fits,1.719,ok
2MASS J14441467+0633067,COS,,le2j06kyq_x1d.fits,1.719,ok
2MASS J14464593+4035057,STIS,,o6e101010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e101020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e101030_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e102010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e102020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e102030_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e103010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e103020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e103030_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e104010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e104020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e104030_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e105010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e105020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e105030_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e106010_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e106020_x1d.fits,1.757,ok
2MASS J14464593+4035057,STIS,,o6e106030_x1d.fits,1.757,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c0f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c1f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c2f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c4f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c5f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0303t_c7f.fits,0.331,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c0f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c1f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c2f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c4f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c5f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0304t_c7f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c0f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c1f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c2f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c4f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c5f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y10q0305t_c7f.fits,0.415,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c0f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c1f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c2f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c4f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c5f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1502t_c7f.fits,0.052,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c0f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c1f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c2f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c4f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c5f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1503t_c7f.fits,0.06,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c0f.fits,0.121,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c1f.fits,0.121,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c2f.fits,0.121,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c4f.fits,0.121,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c5f.fits,0.121,ok
2MASS J14464593+4035057,FOS,,y38o1504t_c7f.fits,0.121,ok
2MASS J14550246+0850022,COS,,ldi309010_x1dsum.fits,0.245,ok
2MASS J14550246+0850022,COS,,ldi309020_x1dsum.fits,0.245,ok
2MASS J14550246+0850022,COS,,ldi309030_x1dsum.fits,1.814,ok
2MASS J14550246+0850022,COS,,ldi309rbq_x1d.fits,0.429,ok
2MASS J14550246+0850022,COS,,ldi309rhq_x1d.fits,0.429,ok
2MASS J14550246+0850022,COS,,ldi309rlq_x1d.fits,0.037,ok
2MASS J14550246+0850022,COS,,ldi309rtq_x1d.fits,0.429,ok
2MASS J14550246+0850022,COS,,ldi309rvq_x1d.fits,0.429,ok
2MASS J14550246+0850022,COS,,ldi309ryq_x1d.fits,3.39,ok
2MASS J14550246+0850022,COS,,ldi309s5q_x1d.fits,3.39,ok
2MASS J14550246+0850022,COS,,ldi309s7q_x1d.fits,3.39,ok
2MASS J14550246+0850022,COS,,ldi309saq_x1d.fits,3.39,ok
2MASS J14550246+0850022,COS,,ldi328010_x1dsum.fits,0.245,ok
2MASS J14550246+0850022,COS,,ldi328h0q_x1d.fits,0.429,ok
2MASS J14550246+0850022,COS,,ldi328haq_x1d.fits,0.429,ok
2MASS J15213967+0337292,COS,,lbho54010_x1dsum.fits,1.947,ok
2MASS J15213967+0337292,COS,,lbho54020_x1dsum.fits,1.944,ok
2MASS J15213967+0337292,COS,,lbho54030_x1dsum.fits,1.947,ok
2MASS J15213967+0337292,COS,,lbho54040_x1dsum.fits,1.944,ok
2MASS J15213967+0337292,COS,,lbho54syq_x1d.fits,3.39,ok
2MASS J15213967+0337292,COS,,lbho54tlq_x1d.fits,3.39,ok
2MASS J15213967+0337292,COS,,lbho54tnq_x1d.fits,3.39,ok
2MASS J15213967+0337292,COS,,lbho54tpq_x1d.fits,3.39,ok
2MASS J15265460+5655124,STIS,,ocuv23010_sx1.fits,0.081,ok
2MASS J15322879+0453581,COS,,le2j11010_x1dsum.fits,0.933,ok
2MASS J15322879+0453581,COS,,le2j11vtq_x1d.fits,1.719,ok
2MASS J15322879+0453581,COS,,le2j11vzq_x1d.fits,1.719,ok
2MASS J15322879+0453581,COS,,le2j11w2q_x1d.fits,1.719,ok
2MASS J15322879+0453581,COS,,le2j11w4q_x1d.fits,1.719,ok
2MASS J15322879+0453581,COS,,le2j11w6q_x1d.fits,1.719,ok
2MASS J15322879+0453581,COS,,le2j11waq_x1d.fits,1.719,ok
2MASS J15434073+1128015,COS,,lbji11010_x1dsum.fits,0.245,ok
2MASS J15434073+1128015,COS,,lbji11r1q_x1d.fits,0.429,ok
2MASS J15434073+1128015,COS,,lbji11r3q_x1d.fits,0.429,ok
2MASS J15434073+1128015,COS,,lbji11r7q_x1d.fits,0.429,ok
2MASS J15434073+1128015,COS,,lbji11rcq_x1d.fits,0.429,ok
2MASS J15583777+0813455,COS,,lcld10010_x1dsum.fits,1.814,ok
2MASS J15583777+0813455,COS,,lcld10020_x1dsum.fits,1.817,ok
2MASS J15583777+0813455,COS,,lcld10nfq_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10njq_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10nnq_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10nqq_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10ntq_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10o0q_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10o3q_x1d.fits,3.39,ok
2MASS J15583777+0813455,COS,,lcld10obq_x1d.fits,3.39,ok
2MASS J15583777+0813455,STIS,,ocuv24010_sx1.fits,0.081,ok
2MASS J16151905-0936132,COS,,lc8y14010_x1dsum.fits,1.814,ok
2MASS J16151905-0936132,COS,,lc8y14020_x1dsum.fits,1.817,ok
2MASS J16151905-0936132,COS,,lc8y14s6q_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14sdq_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14shq_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14soq_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14srq_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14syq_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14t1q_x1d.fits,3.39,ok
2MASS J16151905-0936132,COS,,lc8y14t9q_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04010_x1dsum.fits,1.947,ok
2MASS J16171142+0638333,COS,,lb5n04020_x1dsum.fits,1.814,ok
2MASS J16171142+0638333,COS,,lb5n04030_x1dsum.fits,1.817,ok
2MASS J16171142+0638333,COS,,lb5n04040_x1dsum.fits,1.944,ok
2MASS J16171142+0638333,COS,,lb5n04h9q_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04heq_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04hmq_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04hrq_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04htq_x1d.fits,3.39,ok
2MASS J16171142+0638333,COS,,lb5n04hvq_x1d.fits,3.39,ok
2MASS J16595894+6202181,COS,,lcvl09010_x1dsum.fits,0.933,ok
2MASS J16595894+6202181,COS,,lcvl09p3q_x1d.fits,1.719,ok
2MASS J16595894+6202181,COS,,lcvl09p9q_x1d.fits,1.719,ok
2MASS J16595894+6202181,COS,,lcvl09pcq_x1d.fits,1.719,ok
2MASS J16595894+6202181,COS,,lcvl09pjq_x1d.fits,1.719,ok
2MASS J17144850+3327383,COS,,lbji04010_x1dsum.fits,1.814,ok
2MASS J17144850+3327383,COS,,lbji04leq_x1d.fits,3.39,ok
