calib_level,common_name,dataRights,dataURI,dataproduct_type,description,filters,inst_family,obsID,obs_collection,obs_id,parent_obsid,productDocumentationURL,productFilename,productGroupDescription,productSubGroupDescription,productType,project,proposal_id,prvversion,size,type
2,NGC4151,PUBLIC,mast:HST/product/y19g0308t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24756356,HST,y19g0308t,24756356,,y19g0308t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0308t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24756356,HST,y19g0308t,24756356,,y19g0308t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0305t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24756353,HST,y19g0305t,24756353,,y19g0305t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0306t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24756354,HST,y19g0306t,24756354,,y19g0306t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0304t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G400H,FOS,24756352,HST,y19g0304t,24756352,,y19g0304t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030dt_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G400H,FOS,24756361,HST,y19g030dt,24756361,,y19g030dt_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,66240,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0309t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24756357,HST,y19g0309t,24756357,,y19g0309t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,48960,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030at_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G400H,FOS,24756358,HST,y19g030at,24756358,,y19g030at_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030et_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24756362,HST,y19g030et,24756362,,y19g030et_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0307t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G400H,FOS,24756355,HST,y19g0307t,24756355,,y19g0307t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030bt_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G270H,FOS,24756359,HST,y19g030bt,24756359,,y19g030bt_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g0303t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24756351,HST,y19g0303t,24756351,,y19g0303t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,40320,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4220,,74880,S
2,NGC4151,PUBLIC,mast:HST/product/y19g030ft_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G570H,FOS,24756363,HST,y19g030ft,24756363,,y19g030ft_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4220,,74880,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,1144,,66240,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,1144,,66240,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,1144,,66240,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,1144,,66240,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,1144,,66240,S
2,1628.5+3808,PUBLIC,mast:HST/product/y1550402m_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G160L,FOS,24755533,HST,y1550402m,24755533,,y1550402m_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,1144,,66240,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,1144,,69120,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,1144,,69120,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,1144,,69120,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,1144,,69120,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,1144,,69120,S
2,1628.6+3806,PUBLIC,mast:HST/product/y1550502t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G160L,FOS,24755535,HST,y1550502t,24755535,,y1550502t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,1144,,69120,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y1hk0602t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G160L,FOS,24757424,HST,y1hk0602t,24757424,,y1hk0602t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,4953,,48960,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c0f.fits,spectrum,DADS C0F file - Calibrated exposure WFPC/WFPC2/FOC/FOS/GHRS/HSP,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c0f.fits,Minimum Recommended Products,C0F,SCIENCE,CALFOS,6007,,207360,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c1f.fits,spectrum,DADS C1F file - Calibrated exposure WFPC/FOC/FOS/GHRS/HSP,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c1f.fits,Minimum Recommended Products,C1F,SCIENCE,CALFOS,6007,,207360,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c2f.fits,spectrum,DADS C2F file - Calibrated exposure WFPC/GHRS/FOS/HSP,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c2f.fits,Minimum Recommended Products,C2F,SCIENCE,CALFOS,6007,,207360,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c4f.fits,spectrum,DADS C4F file - Calibrated exposure GHRS/FOS,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c4f.fits,Minimum Recommended Products,C4F,SCIENCE,CALFOS,6007,,207360,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c5f.fits,spectrum,DADS C5F file - Calibrated exposure GHRS/FOS,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c5f.fits,Minimum Recommended Products,C5F,SCIENCE,CALFOS,6007,,207360,S
2,TON157,PUBLIC,mast:HST/product/y3090905t_c7f.fits,spectrum,DADS C7F file - Calibrated exposure FOS,G190H,FOS,24765938,HST,y3090905t,24765938,,y3090905t_c7f.fits,Minimum Recommended Products,C7F,SCIENCE,CALFOS,6007,,207360,S
