mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
STAR-013236+604640-FIELD1,23.15086782494,60.77763888859,,,y2gy090at,3.299999952316,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd0105t,31.99875068665,FOS/BL,,5534,2,unfiltered
F-SPECT1,92.14214166667,24.27776,,,y2k30701t,3.600000143051,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,5767,1,unfiltered
STAR-013236+604640,23.15058333333,60.77763888889,,,y2gy0903t,48.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
F-SPECT1,92.14214166667,24.27776,,,y2k30201t,3.600000143051,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,5767,1,unfiltered
STAR-013236+604640-FIELD1,23.15086782494,60.77763888859,,,y2gy0908t,3.299999952316,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
DQ-HER,271.8764482005,45.85882120175,3240.0,4822.0,y2lu0102t,12.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd010bt,31.99875068665,FOS/BL,,5534,2,unfiltered
TALED,205.1352516454,70.25790992485,,,y2kd010ct,31.99875068665,FOS/BL,,5534,2,unfiltered
DQ-HER,271.8768159529,45.85902876881,3240.0,4822.0,y2lu0101t,3.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
HD207538,326.9150673867,59.70061241817,4574.0,6871.999999999999,y2lt5602t,28.79887390137,FOS/BL,STAR;B0-B2 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
STAR-013236+604640-FIELD1,23.15086782494,60.77763888859,,,y2gy090ct,48.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
HD197770,310.8073207335,57.11395253886,4574.0,6871.999999999999,y2lt0501t,2.400000095367,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
HD197770,310.8065167387,57.11400043564,4574.0,6871.999999999999,y2lt0503t,100.0,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
HD161961,267.1538287137,-2.196020412424,4574.0,6871.999999999999,y2lt0401t,6.900000095367,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
STAR-013236+604640,23.15058333333,60.77763888889,,,y2gy0901t,48.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
HD38087,85.75166543264,-2.312843336626,4574.0,6871.999999999999,y2lt0301t,6.299999713898,FOS/BL,STAR;B3-B5 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
HD36629,83.237547632,-4.566489896335,4574.0,6871.999999999999,y2lt0201t,4.800000190735,FOS/BL,STAR;B0-B2 V-IV;;ISM;HI CLOUD;,5459,1,unfiltered
STAR-013236+604640-FIELD1,23.15086782494,60.77763888859,,,y2gy090gt,48.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
HD161961,267.1533391127,-2.195688473171,4574.0,6871.999999999999,y2lt0402t,46.79700088501,FOS/BL,STAR;B0-B2 III-I;;ISM;HI CLOUD;,5459,1,unfiltered
STAR-013236+604640-FIELD2,23.15087264136,60.77736168655,,,y2gy090pt,48.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
TALED,23.150596519,60.77762305476,,,y2gy0905t,7.0,FOS/BL,,5531,1,unfiltered
DQ-HER,271.8764482005,45.85882120175,3240.0,4822.0,y2lu0103t,81.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
M31-OB78-159,10.118125,40.72052777778,,,y2m80301t,19.09031295776,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
VW-HYI,62.29621999013,-71.29518760758,1140.0,1606.0,y2m10101t,45.0,FOS/BL,STAR;DWARF NOVA;INTERACTING BINA,5716,1,unfiltered
CAL87STAR,86.7099708523,-71.17137031354,,,y2ly0102t,48.0,FOS/BL,STAR;K V-IV;,5711,1,unfiltered
OFFSET-CAL87,86.69564114259,-71.14838017981,,,y2ly0103t,270.0,FOS/BL,STAR;F0-F2;,5711,1,unfiltered
DQ-HER,271.8768159557,45.85902876662,3240.0,4822.0,y2lu0401t,3.0,FOS/BL,STAR;INTERMEDIATE POLAR;,5665,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0k08t,36.0,FOS/BL,,6146,2,unfiltered
M31-OB48-444,11.31345833333,41.62977777778,,,y2m80404t,61.81499862671,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
PG0110+262,18.31171874803,26.45774287095,2221.0,3301.0,y2m80601t,2.099999904633,FOS/BL,STAR;SDB;,5349,1,unfiltered
HD6201,15.92187133475,44.06620215999,2221.0,3301.0,y2m80801t,2.099999904633,FOS/BL,STAR;B3-B5 V-IV;,5349,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0k0bt,6.0,FOS/BL,,6146,2,unfiltered
VW-HYI,62.29803044179,-71.2952991799,1140.0,1606.0,y2m10102t,240.0,FOS/BL,STAR;DWARF NOVA;INTERACTING BINA,5716,1,unfiltered
BD+41D80,8.235384820245,42.25763783771,2221.0,3301.0,y2m80701t,2.099999904633,FOS/BL,STAR;B0-B2 V-IV;,5349,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0k09t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0k07t,1.0,FOS/BL,,6146,2,unfiltered
M31-OB8-64,11.04316666667,41.55466666667,,,y2m80504t,28.63546943665,FOS/BL,EXT-STAR;SUPERGIANT O;,5349,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0k0dt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0l01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0n06t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0n05t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0l03t,90.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0k0ct,1.0,FOS/BL,,6146,2,unfiltered
LMC-SMP61,81.149875,-73.67768888889,,,y2n30301t,29.09000015259,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
DARK,,,1140.0,1606.0,y2nc0n02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0l0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0l0et,6.0,FOS/BL,,6146,2,unfiltered
LMC-SMP7,72.12369252763,-69.13710696335,,,y2n30203t,90.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
DARK,,,1140.0,1606.0,y2nc0l02t,1.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0n0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0102t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0l0ct,1.0,FOS/BL,,6146,2,unfiltered
TALED,267.1533894341,-2.196008434,,,y2nc0101t,66.0,FOS/BL,,6146,2,unfiltered
LMC-SMP7,72.12353941907,-69.13743721461,,,y2n30202t,120.0,FOS/BL,EXT-MEDIUM;PLANETARY NEBULA;,5736,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0m09t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2nc0m02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0202t,6.0,FOS/BL,,6146,2,unfiltered
TALED,166.2437521496,29.15941418798,,,y2nc0201t,66.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0203t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0n04t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0108t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0107t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0m0at,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0o0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0n01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0n09t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0106t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0103t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0n0dt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0205t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0104t,18.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0n07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0206t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0204t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0207t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0504t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0407t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,2508.0,y2nc0304t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0309t,89.99813079834,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0307t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3540.0,9022.0,y2nc0303t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0o06t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0402t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1500.0,8950.0,y2nc0302t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0n0ft,6.0,FOS/BL,,6146,2,unfiltered
TALED,205.0341648246,70.22392632524,,,y2nc0301t,66.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0o0at,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0o08t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0o0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0p09t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0p05t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0305t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0409t,89.99813079834,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0p03t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0p0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0505t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0208t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0p04t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,3240.0,4822.0,y2nc0p02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0p08t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0f01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0p0et,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0p0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0q04t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,3240.0,4822.0,y2nc0q02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d09p,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d0bp,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0q06t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0q05t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d06p,41.99962234497,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0q0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d0dp,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d0ap,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d08p,12.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d07p,12.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0q0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0r0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0r0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d04p,132.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d05p,41.99962234497,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d03p,132.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d01p,12.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0q0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0q0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d0cp,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0d02p,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0r0dt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0r0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0r08t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0r0at,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0r09t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0r06t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0r01t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,4574.0,6871.999999999999,y2nc0r07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0s08t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0s03t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0s0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0s05t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,3240.0,4822.0,y2nc0s02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0s0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0t01t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0t04t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0t05t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0t08t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0s0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0t09t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0t06t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,4574.0,6871.999999999999,y2nc0t07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0t0at,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0t0bt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0609t,89.99813079834,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0607t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0605t,18.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0u09t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0t0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0u01t,6.0,FOS/BL,,6146,2,unfiltered
TALED,53.38816525261,-36.27938419933,,,y2nc0601t,66.0,FOS/BL,,6146,2,unfiltered
TALED,347.0600652773,5.244053925035,,,y2nc0501t,66.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0u05t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0508t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0u06t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0f04t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0t0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0f03t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0u08t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0u03t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0t0ct,1.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0f07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0f05t,90.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2nc0f02t,1.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2nc0g02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0u0at,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0u0bt,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0u0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0f0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0u0ft,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0f0dt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0f09t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2bu1h03t,460.0,FOS/BL,,5532,2,unfiltered
DARK,,,1140.0,1606.0,y2bu1j01t,460.0,FOS/BL,,5532,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0g06t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0f0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0f06t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,3240.0,4822.0,y2nc0w02t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0g05t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0v05t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,1140.0,1606.0,y2bu1j02t,460.0,FOS/BL,,5532,2,unfiltered
WAVE,,,3240.0,4822.0,y2nc0v01t,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0g07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0g01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y2nc0v06t,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0h08t,36.0,FOS/BL,,6146,2,unfiltered
DARK,,,4574.0,6871.999999999999,y2nc0v07t,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0h04t,90.0,FOS/BL,,6146,2,unfiltered
STAR-221342-593216-FIELD1,333.4271072918,-59.53774999971,,,y2gy010gt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
WAVE,,,1140.0,1606.0,y2nc0h03t,90.0,FOS/BL,,6146,2,unfiltered
TALED,333.4270823095,-59.53773853062,,,y2gy010et,16.0,FOS/BL,,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4271119346,-59.53802720173,,,y2gy010lt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4271119346,-59.53802720173,,,y2gy010nt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
WAVE,,,1140.0,1606.0,y2nc0h01t,90.0,FOS/BL,,6146,2,unfiltered
DARK,,,1573.0,2330.0,y2nc0h07t,1.0,FOS/BL,,6146,2,unfiltered
STAR-221342-593216,333.4268333333,-59.53775,,,y2gy0103t,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216,333.4268333333,-59.53775,,,y2gy0106t,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0h0bt,6.0,FOS/BL,,6146,2,unfiltered
STAR-072553+603116,111.47125,60.52113888889,,,y2gy0202t,4.87249994278,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
DARK,,,1140.0,1606.0,y2nc0h02t,1.0,FOS/BL,,6146,2,unfiltered
STAR-072553+603116-FIELD2,111.471537014,60.52086168655,,,y2gy020pt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD1,333.4271072918,-59.53774999971,,,y2gy0107t,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD1,333.4271072918,-59.53774999971,,,y2gy0108t,12.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
WAVE,,,2221.0,3301.0,y2nc0g0dt,6.0,FOS/BL,,6146,2,unfiltered
DARK,,,2221.0,3301.0,y2nc0g0ct,1.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0i0bt,6.0,FOS/BL,,6146,2,unfiltered
TALED,333.4268083801,-59.53773852826,,,y2gy0105t,10.0,FOS/BL,,5531,1,unfiltered
WAVE,,,1573.0,2330.0,y2nc0g08t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0i0at,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0i09t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0i05t,90.0,FOS/BL,,6146,2,unfiltered
STAR-221342-593216-FIELD2,333.4271119346,-59.53802720173,,,y2gy010ht,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4268384512,-59.53833155399,,,y2gy010it,18.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4271119346,-59.53802720173,,,y2gy010jt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4271119346,-59.53802720173,,,y2gy010pt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-221342-593216-FIELD2,333.4262931409,-59.53792998024,,,y2gy010kt,75.60000610352,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD1,111.4715322357,60.52113888859,,,y2gy0207t,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116,111.47125,60.52113888889,,,y2gy0201t,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD1,111.4715322357,60.52113888859,,,y2gy020at,9.39999961853,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD1,111.4715322357,60.52113888859,,,y2gy020ct,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD2,111.471537014,60.52086168655,,,y2gy020ht,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD2,111.471537014,60.52086168655,,,y2gy020jt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
TALED,111.4715056642,60.52112797148,,,y2gy020et,16.0,FOS/BL,,5531,1,unfiltered
STAR-072553+603116,111.47125,60.52113888889,,,y2gy020st,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD2,111.4721118243,60.52068325348,,,y2gy020it,14.0999994278,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD2,111.471537014,60.52086168655,,,y2gy020lt,128.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
STAR-072553+603116-FIELD2,111.4712274865,60.52046349133,,,y2gy020kt,60.0,FOS/BL,CALIBRATION;APERTURE LOCATION;,5531,1,unfiltered
WAVE,,,1140.0,1606.0,y2nc0o04t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0j0et,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0l08t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0m03t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,2221.0,3301.0,y2nc0l0dt,6.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0m01t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1573.0,2330.0,y2nc0j06t,36.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0l05t,90.0,FOS/BL,,6146,2,unfiltered
WAVE,,,1140.0,1606.0,y2nc0j05t,90.0,FOS/BL,,6146,2,unfiltered
DARK,,,4574.0,6871.999999999999,y2nc0s07t,1.0,FOS/BL,,6146,2,unfiltered
