Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
091241.12+020813.1,138.17134810748107,2.136983450577958,2.36623,30.304871501036857,2.359,45.339637712143194
091531.26+024903.3,138.8802518304948,2.8176089617976388,2.38983,30.382227480219314,2.384,45.45847143905937
093442.60-001648.9,143.67750540805568,-0.2802735072989644,2.88229,30.429051295168627,2.8739999999999997,45.64189445068947
093901.14-004821.1,144.7547731383768,-0.8058709876698981,2.91952,30.695453527562883,2.918,45.7329178190085
100308.79+012316.5,150.7866494761449,1.3879358131609472,2.33758,30.904303132243257,2.3280000000000003,45.86370397628697
101120.21-001152.4,152.83424971832312,-0.1978890240770808,2.46127,30.49495557936629,2.461,45.9686461377316
101653.64+010948.2,154.22351693901453,1.1634054849580815,2.24648,30.452626871023163,2.25,45.68272777279811
103817.69-002047.5,159.57371071138382,-0.34654643219846465,2.28891,30.311852683137865,2.287,45.09983527349567
103709.29+000516.7,159.28871042859527,0.08797854294401082,2.2793,30.167166258784704,2.278,45.46664224136694
103159.17-005048.8,157.996544197891,-0.8468912006709376,3.0178,31.473157184331725,3.0260000000000002,46.1257266087005
103649.89+010052.7,159.2078946486261,1.0146460669364576,3.16544,30.918531931192184,3.1489999999999996,45.965086741246225
104655.21-004530.4,161.73004195717596,-0.7584513430121713,2.74709,31.061282653777297,2.705,46.32011586470591
105336.11+004235.6,163.40049487901663,0.7098907861455891,2.41434,30.48616379981852,2.401,45.47035534836647
111318.79-005201.9,168.32832515782246,-0.8672044459519967,2.45416,30.470622727369488,2.4419999999999997,45.64002423741833
113017.24+004149.6,172.57186428924138,0.6971144746414458,1.7145,30.12679028816266,1.712,45.16654766804812
114223.72-000044.7,175.59884065463444,-0.012434526574768793,2.20374,30.502013285395158,2.201,45.6519689171561
114445.10-002738.6,176.18791703187716,-0.4607463337278391,3.15269,30.73034448480783,3.1289999999999996,46.19552515445187
113955.13-005332.5,174.9797303676975,-0.8923790755104372,3.07975,30.954323122427816,3.076,45.83464788271383
114927.23+000442.1,177.36349464789066,0.0783860391255451,3.04194,31.026286336452102,3.04,46.15061502450772
120141.71-003056.9,180.42381360997882,-0.5158139075398933,3.06031,30.722378850421627,3.053,46.02478872767279
121006.78+001750.8,182.5282786206636,0.2974504297713338,1.58014,29.970314007036585,1.5819999999999999,44.97300314843461
