object_name,spec_name,redshift,CIV_blueshift,CIV_EW,f2500,components_used,manual_masking_applied,forced_components
MC1118+12_FOS,MC1118+12_FOS,0.6830295641090576,-78.78126855460229,83.54399410263746,0.6663880395415972,,False,False
MC1146+111_FOS,MC1146+111_FOS,0.8619548042232137,-78.78126855460229,19.791961617033294,0.4906330805860542,,False,False
Mrk 1148_COS,Mrk 1148_COS,0.064,-493.63657485092835,38.000034379701496,0.5959539219047826,,False,False
Mrk 1179_COS,Mrk 1179_COS,0.037599,1781.0297648243463,12.113042649184774,0.6439981359687796,,False,False
Mrk 1253_COS,Mrk 1253_COS,0.049986,680.3185584841262,200.63648928120642,0.39433753262585747,,False,False
Mrk 1310_STIS,Mrk 1310_STIS,0.01956,197.48560807496355,1333.8602460166246,1.284561905830803,,False,False
Mrk 1383_STIS,Mrk 1383_STIS,0.086,-2297.9967472958506,33.82211356151325,0.3231979548831129,,False,False
Mrk 1392_STIS,Mrk 1392_STIS,0.0359,473.48142602680343,103.5595507894448,0.5008208205229804,,False,False
Mrk 142_STIS,Mrk 142_STIS,0.04494,266.5087642305957,40.7132055491608,0.7031223515434692,,False,False
Mrk 231_STIS,Mrk 231_STIS,0.04147,2124.151328187517,42.13149784776742,0.6980171091400544,,False,False
Mrk 279_COS,Mrk 279_COS,0.030451,2192.748534992374,140.8677180286582,0.5006684119412615,,False,False
Mrk 279_STIS,Mrk 279_STIS,0.030451,1574.9477243978852,66.01470666843652,1.7378328180571736,,False,False
Mrk 290_COS,Mrk 290_COS,0.0302,-147.88187004671502,182.3865821485401,0.5106919643418635,,False,False
Mrk 335_COS,Mrk 335_COS,0.025418,-355.2804811936978,51.043901616188975,0.9451300890998535,,False,False
Mrk 335_FOS,Mrk 335_FOS,0.025418,-78.78126855460229,53.847874687871396,1.5602122180977984,,False,False
Mrk 335_STIS,Mrk 335_STIS,0.025418,2398.385264733984,18.48642386044327,1.5147473099865307,,False,False
Mrk 352_COS,Mrk 352_COS,0.01486,-1047.6805121718269,644.2435403071978,1.0405659062816435,,False,False
Mrk 40_STIS,Mrk 40_STIS,0.0211,-9.680667062489581,567.335560788513,1.30282272709184,,False,False
Mrk 478_FOS,Mrk 478_FOS,0.0771,749.2255466349936,26.53044052802753,0.8845825928784773,,False,False
Mrk 478_STIS,Mrk 478_STIS,0.0771,680.3185584841262,18.159089854055527,0.6956233617196106,,False,False
Mrk 486_COS,Mrk 486_COS,0.0389,-78.78126855460229,413.49857489134826,1.597995912016585,,False,False
Mrk 486_FOS,Mrk 486_FOS,0.0389,611.3922089991388,28.320682630503114,0.9232397498734695,,False,False
Mrk 493_FOS,Mrk 493_FOS,0.0313,197.48560807496355,65.82097970160649,1.153188215918351,,False,False
Mrk 493_STIS,Mrk 493_STIS,0.0313,266.5087642305957,102.92879996536145,1.7526978037937158,,False,False
Mrk 509_COS,Mrk 509_COS,0.0344,128.44309058521125,103.59933408348203,0.622403604019827,,False,False
Mrk 509_FOS,Mrk 509_FOS,0.0344,266.5087642305957,110.9844311981966,0.7471798761493278,,False,False
Mrk 509_STIS,Mrk 509_STIS,0.0344,335.5125590520637,118.0951141008831,1.770884531020356,,False,False
Mrk 50_STIS,Mrk 50_STIS,0.0234,-78.78126855460229,141.36664466457287,1.0412988402614987,,False,False
Mrk 817_COS,Mrk 817_COS,0.031328,1093.5475127139648,0.45674051158314377,0.7143816723642537,,False,False
Mrk 817_STIS,Mrk 817_STIS,0.031328,-9.680667062489581,44.138058535010465,1.7142008725263507,,False,False
Mrk 841_COS,Mrk 841_COS,0.036422,1643.661099207463,556.1567122153691,0.580762817583557,,False,False
Mrk 876_COS,Mrk 876_COS,0.129,404.4969925394556,28.60056656755273,0.5350747097488935,,False,False
Mrk 876_STIS,Mrk 876_STIS,0.129,2603.886465136709,41.77654762979092,0.18113952277577522,,False,False
Mrk813_FOS,Mrk813_FOS,0.1107561091936612,-78.78126855460229,131.44065808050308,0.6355291560786914,,False,False
NGC 3227_STIS,NGC 3227_STIS,0.0039,680.3185584841262,88.76359464024917,1.7615660763944698,,False,False
NGC 3516_FOS,NGC 3516_FOS,0.0088,611.3922089991388,94.72765847117276,0.7754134378032789,,False,False
NGC 3516_STIS,NGC 3516_STIS,0.0088,-1116.994088339305,100.77016939199976,0.6780645288835788,,False,False
NGC 3783_FOS,NGC 3783_FOS,0.0095,-9.680667062489581,76.56169165033879,0.6082519846664332,,False,False
NGC 3783_STIS,NGC 3783_STIS,0.0095,680.3185584841262,53.006980955236116,-5.272897666545771,,False,False
NGC 4253_STIS,NGC 4253_STIS,0.0124,59.38121176138286,80.0144764683614,0.8135351485605784,,False,False
NGC 4593_STIS,NGC 4593_STIS,0.009,611.3922089991388,132.70074135977816,3.9143132071031848,,False,False
NGC 5548_COS,NGC 5548_COS,0.0168,128.44309058521125,50.351605880538486,0.5440031679896596,,False,False
NGC 5548_FOS,NGC 5548_FOS,0.0168,-147.88187004671502,195.7874484510283,0.7501963037998808,,False,False
NGC 5548_STIS,NGC 5548_STIS,0.0168,542.4464981800312,0.8653191383715504,4.399883592553086,,False,False
NGC 6814_STIS,NGC 6814_STIS,0.00521,128.44309058521125,399.71135474896846,1.1326058211982728,,False,False
NGC 863_COS,NGC 863_COS,0.026385,-9.680667062489581,224.50295132309512,0.5991614723605709,,False,False
NGC 985_COS,NGC 985_COS,0.04271,266.5087642305957,78.52893303278636,0.6061075403137094,,False,False
NGC-4051_COS,NGC-4051_COS,0.002336,1093.5475127139648,159.4672787180347,0.7460863648017337,,False,False
NGC-4051_STIS,NGC-4051_STIS,0.002336,9574.141002142673,0.0,0.7064246488927545,,False,False
NGC-7469_COS,NGC-7469_COS,0.016268,-1116.994088339305,35.681021853701985,0.4431817633556818,,False,False
NGC-7469_FOS,NGC-7469_FOS,0.016268,-147.88187004671502,49.0131914964827,1.5480399296500402,,False,False
NGC-7469_STIS,NGC-7469_STIS,0.016268,197.48560807496355,148.06364930786987,1.9283869829976,,False,False
NGC1566-NUC_FOS,NGC1566-NUC_FOS,0.0051,-562.8339830136417,78.70651915860653,1.771059268626054,,False,False
NGC2841UB3_FOS,NGC2841UB3_FOS,0.5569443329622199,2398.385264733984,7.626368759159148,0.4755759842006917,,False,False
NGC4151_FOS,NGC4151_FOS,0.00332,404.4969925394556,71.02186980686447,1.613744242011655,,False,False
NGC4151_STIS,NGC4151_STIS,0.00332,473.48142602680343,137.7553372669898,1.7711031193846827,,False,False
NGC4395_COS,NGC4395_COS,0.0008,-1394.4613676846277,255.25348427084828,0.5027132639518916,,False,False
NGC4395_FOS,NGC4395_FOS,0.0008,59.38121176138286,194.01301196989087,0.8349226213874916,,False,False
OI-287_FOS,OI-287_FOS,0.444415694712746,-424.45852802229103,38.67771074667473,0.3896365527924976,,False,False
OQ208_FOS,OQ208_FOS,0.0764120605669926,3833.9507447660076,10.388378905392477,0.6300523925508071,,False,False
OX169_FOS,OX169_FOS,0.2106,-1602.7312388672367,4.199892893448801,0.7234707908198846,,False,False
PB 3456_STIS,PB 3456_STIS,0.463691899536254,542.4464981800312,38.65431656248507,0.5954287768017319,,False,False
PB 3894_COS,PB 3894_COS,0.0811,266.5087642305957,87.09905251228616,0.5597535597252865,,False,False
PB 3894_FOS,PB 3894_FOS,0.0811,128.44309058521125,79.4655076848655,1.3618847995692143,,False,False
PB 3894_STIS,PB 3894_STIS,0.0811,335.5125590520637,32.44487480929049,0.4545142146972261,,False,False
PB 4142_COS,PB 4142_COS,0.1509130171767141,542.4464981800312,40.858413468966255,0.3833067717793247,,False,False
PB 4142_FOS,PB 4142_FOS,0.1509130171767141,542.4464981800312,41.01891866653838,0.889631672419318,,False,False
PB 6739_COS,PB 6739_COS,0.5124950634903213,7089.268657872335,20.92268666921959,6.365826936622796,,False,False
PB 8142_STIS,PB 8142_STIS,0.4924766666950629,266.5087642305957,26.191006708015365,0.5651250070234901,,False,False
PG 1049-005_COS,PG 1049-005_COS,0.3600537624415858,335.5125590520637,11364.617142747857,0.07871815378085505,,False,False
PG 1049-005_FOS,PG 1049-005_FOS,0.3600537624415858,542.4464981800312,56.548548283251606,0.5949294589262679,,False,False
PG 1216+069_COS,PG 1216+069_COS,0.3322,9574.141002142673,0.0,0.46135703197348155,,False,False
PG 1216+069_FOS,PG 1216+069_FOS,0.3322,-9.680667062489581,67.31905386174957,0.5634617982264435,,False,False
PG0946+301_FOS,PG0946+301_FOS,1.2234377647494208,335.5125590520637,169.735398245453,0.6356965237173529,,False,False
PG0946+301_STIS,PG0946+301_STIS,1.2234377647494208,1231.1678756744097,8.356934567853186,0.1944248107130905,,False,False
PG0953+415_COS,PG0953+415_COS,0.2347,887.0008002684879,21.492618527908522,0.3951442829265152,,False,False
PG0953+415_FOS,PG0953+415_FOS,0.2347,335.5125590520637,26.235519869974826,0.836487296865808,,False,False
PG0953+415_STIS,PG0953+415_STIS,0.2347,9574.141002142673,0.0,0.39764603224530365,,False,False
PG1254+047_FOS,PG1254+047_FOS,1.028873542691621,2398.385264733984,238.91996468487176,0.3916723760304158,,False,False
PG1259+593_FOS,PG1259+593_FOS,0.4761056550203191,3561.0333789400174,5.924897477430927,0.5333425768807928,,False,False
PG1322+659_STIS,PG1322+659_STIS,0.1674,-1325.0703461806688,128.8399972964931,1.0908711997603997,,False,False
PG1333+176_FOS,PG1333+176_FOS,0.5527732016129306,1986.9569145778025,2.69919045134787,0.5111529631562255,,False,False
PG1351+640_COS,PG1351+640_COS,0.0882,-286.1411570333448,74.54242437406025,0.4975146837100818,,False,False
PG1351+640_FOS,PG1351+640_FOS,0.0882,-562.8339830136417,17.068384383065975,0.6928526552444445,,False,False
PG1351+640_STIS,PG1351+640_STIS,0.0882,-978.3669360043486,653.8183231570661,0.8004599277897001,,False,False
PG1402+261_FOS,PG1402+261_FOS,0.1633,473.48142602680343,19.57094790683614,1.370496225980184,,False,False
PG1402+261_STIS,PG1402+261_STIS,0.1633,3219.5575289774547,828.9151505171646,6.842085182128116,,False,False
PG1404+226_FOS,PG1404+226_FOS,0.098618442998925,2055.57348271678,19.1265396799049,0.8932122201563337,,False,False
PG1404+226_STIS,PG1404+226_STIS,0.098618442998925,1093.5475127139648,36.81432790079136,0.8539423579451569,,False,False
PG1416-129_FOS,PG1416-129_FOS,0.1294,335.5125590520637,302.5840730291168,0.523963518522819,,False,False
PG1538+477_FOS,PG1538+477_FOS,0.7720745622785224,1093.5475127139648,22.160887478754052,0.380671987629013,,False,False
PG1552+085_STIS,PG1552+085_STIS,0.1194697544164308,473.48142602680343,16.739178406769256,1.1406955365602813,,False,False
PG1700+518_FOS,PG1700+518_FOS,0.292,3082.8471487208762,115.84669871039256,0.5932477618357402,,False,False
PHL1093_FOS,PHL1093_FOS,0.26,-978.3669360043486,244.567219306361,0.6602790642918622,,False,False
PKS0214+10_FOS,PKS0214+10_FOS,0.408,266.5087642305957,73.10165381044843,1.157811644857266,,False,False
PKS0403-13_FOS,PKS0403-13_FOS,0.5705,-701.286883341517,92.31194765773755,0.7041752291571034,,False,False
PKS0420-01_FOS,PKS0420-01_FOS,0.915,59.38121176138286,56.552050551242864,0.4705481521363026,,False,False
PKS0420-01_STIS,PKS0420-01_STIS,0.915,-147.88187004671502,16.019094697756007,0.4664410573847098,,False,False
PKS1001+22_FOS,PKS1001+22_FOS,0.9804830875588424,197.48560807496355,105.84042826684183,0.4595497833670018,,False,False
PKS1252+11_FOS,PKS1252+11_FOS,0.8750498488432586,1299.9586958205564,11.61508472301476,0.4667418392522736,,False,False
PKS1451-375_FOS,PKS1451-375_FOS,0.314,-701.286883341517,144.3648612888553,0.4597575465138647,,False,False
PKS2243-123_FOS,PKS2243-123_FOS,0.6255,-147.88187004671502,24.47354965994372,0.40166534013244376,,False,False
PKS2300-68_FOS,PKS2300-68_FOS,0.5158,-424.45852802229103,143.07489642498456,0.5267847846588966,,False,False
PKS2344+09_FOS,PKS2344+09_FOS,0.6719,266.5087642305957,45.844487430407106,0.48681402964791987,,False,False
Pic A_FOS,Pic A_FOS,0.035,335.5125590520637,215.47481494884985,0.7929692200223698,,False,False
Q1214+1804_FOS,Q1214+1804_FOS,0.3733307764234906,266.5087642305957,33.551638248111004,0.45428469925110093,,False,False
Q1229-0207_FOS,Q1229-0207_FOS,1.04259567632235,197.48560807496355,34.314629716510055,0.9449139781983343,,False,False
Q1311+0217_FOS,Q1311+0217_FOS,0.3072050494185137,3765.740764643641,16.47122897099127,0.5113694516525858,,False,False
QSO B0250+0055_STIS,QSO B0250+0055_STIS,1.0323859071656216,-355.2804811936978,5.087318251693617,0.4273367968675005,,False,False
QSO B0624+6907_FOS,QSO B0624+6907_FOS,0.3702,1231.1678756744097,27.21842701769774,0.5874850083504489,,False,False
QSO B0624+6907_STIS,QSO B0624+6907_STIS,0.3702,2124.151328187517,208.0162813582559,0.6918013861449679,,False,False
QSO B1011-040_COS,QSO B1011-040_COS,0.058314,335.5125590520637,31.882418171553027,0.39383951629218744,,False,False
QSO B1048+342_COS,QSO B1048+342_COS,0.1670992347924374,-562.8339830136417,219.43728013708028,0.7001900120786637,,False,False
QSO B1048+342_STIS,QSO B1048+342_STIS,0.1670992347924374,-562.8339830136417,12.96142503239564,1.1189671756574278,,False,False
QSO B1052-0004_STIS,QSO B1052-0004_STIS,1.019575578495305,473.48142602680343,26.51364832178274,0.45025118281669274,,False,False
QSO B1248+401_FOS,QSO B1248+401_FOS,1.0359922452657977,2740.8098200686536,11.928748993799378,0.436710440589612,,False,False
QSO B1355-4138_FOS,QSO B1355-4138_FOS,0.3145,-147.88187004671502,36.506217522815035,0.5034769070319765,,False,False
QSO B1544+4855_FOS,QSO B1544+4855_FOS,0.4009103960055726,2672.3675039368018,18.857716531437905,0.45624732983487737,,False,False
QSO B1626+5529_COS,QSO B1626+5529_COS,0.1326,197.48560807496355,40.133920126118475,0.4870698924076144,,False,False
QSO B1725-142_COS,QSO B1725-142_COS,0.185,4174.7295867000685,24.202068278118833,0.4815780956077931,,False,False
QSO B1725-142_STIS,QSO B1725-142_STIS,0.185,2329.8461419314876,3.484761959087526,0.6500201867163777,,False,False
QSO B2128-123_FOS,QSO B2128-123_FOS,0.4996,-286.1411570333448,73.40905306211101,0.5426726850219786,,False,False
QSO J0110+0019_STIS,QSO J0110+0019_STIS,0.8062830165193169,749.2255466349936,18.19356989172415,0.48886827422018037,,False,False
QSO J0125-0006_FOS,QSO J0125-0006_FOS,1.0732091996381183,749.2255466349936,20.729636225687997,0.39681410590674426,,False,False
QSO J0153+0009_STIS,QSO J0153+0009_STIS,0.8371579292878569,59.38121176138286,61.169725617893484,0.4780733164452873,,False,False
QSO J0441-4313_FOS,QSO J0441-4313_FOS,0.5938,335.5125590520637,69.3658709038788,0.49743628899722064,,False,False
QSO J0623-6436_COS,QSO J0623-6436_COS,0.129,-701.286883341517,76.57946474284711,0.4594690675240657,,False,False
QSO J0635-7516_FOS,QSO J0635-7516_FOS,0.651,-632.0507525105193,48.046706126848676,0.4718658698207165,,False,False
QSO J0820+2334_STIS,QSO J0820+2334_STIS,0.4702859377768876,611.3922089991388,35.77160284360576,0.5790498437209344,,False,False
QSO J0910+1014_COS,QSO J0910+1014_COS,0.4633149219110179,2535.405426336573,1753.1595792275623,5.723977950072508,,False,False
QSO J0936+5331_COS,QSO J0936+5331_COS,0.2276375633570726,-1602.7312388672367,1165.2978356167675,4.112298576056463,,False,False
QSO J0936+5331_STIS,QSO J0936+5331_STIS,0.2276375633570726,5262.584867181261,10.148679917680312,1.7171237938166295,,False,False
QSO J0943+0531_COS,QSO J0943+0531_COS,0.5660869262457968,955.8690657511149,13.574282884462228,0.5269844670010955,,False,False
QSO J1009+0713_COS,QSO J1009+0713_COS,0.4563098405536901,-909.0727211709907,64.35074745442203,0.5915566251804926,,False,False
QSO J1047-0047_STIS,QSO J1047-0047_STIS,0.7410666405695336,335.5125590520637,57.821994794699044,0.5028130345733306,,False,False
QSO J1109+0051_STIS,QSO J1109+0051_STIS,0.9588849842035948,1712.3357513488445,20.986782806776173,0.3981891365282202,,False,False
QSO J1122+0318_STIS,QSO J1122+0318_STIS,0.4751962607956035,335.5125590520637,6.577494140469774,0.6151030772374154,,False,False
QSO J1133+0327_STIS,QSO J1133+0327_STIS,0.5247866998371344,-147.88187004671502,99.46318356215089,0.5440015317816235,,False,False
QSO J1137+3907_STIS,QSO J1137+3907_STIS,1.0295869526141592,4310.917210935271,33.66419553229389,0.1359499264907798,,False,False
QSO J1154+0134_COS,QSO J1154+0134_COS,0.4694367069366986,955.8690657511149,1556.1001094899334,-0.9502825938215446,,False,False
QSO J1225-0052_STIS,QSO J1225-0052_STIS,0.9636067293003566,-9.680667062489581,15.491797354541479,0.465820279705924,,False,False
QSO J1419-0036_STIS,QSO J1419-0036_STIS,0.9701837918058638,1918.3209851047052,15.480499352513053,0.44346917094000093,,False,False
QSO J1435+3604_COS,QSO J1435+3604_COS,0.4294757451675097,-355.2804811936978,125.58266366643048,0.5333777526660338,,False,False
QSO J1525+0026_STIS,QSO J1525+0026_STIS,0.8031388423475001,749.2255466349936,9.513133495152882,0.4883334694901868,,False,False
QSO J1527+2452_STIS,QSO J1527+2452_STIS,0.99545899087509,2809.252136200549,12.888294813596389,0.4163308939501745,,False,False
QSO J1536+0441_COS,QSO J1536+0441_COS,0.3889571950060589,3082.8471487208762,3.1777861899515796,0.8280436032829585,,False,False
QSO J1537+3358_STIS,QSO J1537+3358_STIS,1.0227974658219197,-1325.0703461806688,6.889709969889448,0.445548662320773,,False,False
QSO J1550+4001_COS,QSO J1550+4001_COS,0.4973878733789981,-424.45852802229103,86.19124620980188,0.44510688487359434,,False,False
QSO J1715+5747_STIS,QSO J1715+5747_STIS,0.6975058971258566,611.3922089991388,38.96653253740598,0.4920563022909555,,False,False
QSO J1716+5654_STIS,QSO J1716+5654_STIS,0.9392134048975468,818.1325347858609,37.16453970938158,0.4754688256654203,,False,False
QSO J2334+0052_STIS,QSO J2334+0052_STIS,1.0384642470120573,-217.00183287294783,21.75667287320428,0.3939212209666461,,False,False
QSO0020+287_FOS,QSO0020+287_FOS,0.5144468180121746,59.38121176138286,124.7480552401138,0.6621417399002804,,False,False
QSO1348+263_FOS,QSO1348+263_FOS,0.5959381387080663,818.1325347858609,8.211078258731165,0.6173525270784391,,False,False
RM101_STIS,RM101_STIS,0.4576771273079948,-355.2804811936978,69.49683605929647,0.5549497952717152,,False,False
RM160_STIS,RM160_STIS,0.3591800968828488,-1116.994088339305,552.9075951100463,0.7356098838508116,,False,False
RM229_STIS,RM229_STIS,0.4699624136891457,266.5087642305957,78.09915459301735,0.4752384625680197,,False,False
RM267_STIS,RM267_STIS,0.5876903758638382,59.38121176138286,55.23116683174827,0.4919184394017862,,False,False
RM300_STIS,RM300_STIS,0.6459553822986581,59.38121176138286,24.12251064363587,0.47416587205520805,,False,False
RM301_STIS,RM301_STIS,0.5483705635048117,-9.680667062489581,499.4945188231452,0.3588293817721568,,False,False
RM305_STIS,RM305_STIS,0.5268654484508013,-217.00183287294783,56.95272577233024,0.5202319098683038,,False,False
RM320_STIS,RM320_STIS,0.2646824252554376,59.38121176138286,75.88240832839442,0.7335374472333199,,False,False
RM622_STIS,RM622_STIS,0.5714794870408313,-424.45852802229103,23.59755159416095,0.47721364368475677,,False,False
RM694_STIS,RM694_STIS,0.5324341333055009,1231.1678756744097,14.737377899111593,0.5527510800796214,,False,False
RM720_STIS,RM720_STIS,0.4679143181185927,-9.680667062489581,104.56829144367403,0.5177276491548359,,False,False
RM746_STIS,RM746_STIS,0.6826971739085261,-78.78126855460229,63.32300908984969,0.4634158286115241,,False,False
RM772_STIS,RM772_STIS,0.2491577239688483,128.44309058521125,660.1938630448218,0.5079582085790952,,False,False
RM781_STIS,RM781_STIS,0.2637910400216207,-147.88187004671502,40.034537897175774,0.7043036884872429,,False,False
RM782_STIS,RM782_STIS,0.3630632535664089,-9.680667062489581,39.360712512953356,0.6182958714854485,,False,False
RM790_STIS,RM790_STIS,0.2375168771118837,-1463.8717505227507,38.68823188528699,0.6320411979191838,,False,False
RM822_STIS,RM822_STIS,0.2885116067353971,-286.1411570333448,50.42638904637866,0.6867574354883358,,False,False
RM840_STIS,RM840_STIS,0.2439194164670547,-286.1411570333448,628.913055794702,0.7925384551905389,,False,False
RX J1119.7+5951_STIS,RX J1119.7+5951_STIS,0.4874069076444123,542.4464981800312,18.85892945150314,0.544861811871913,,False,False
RXJ0134-42_FOS,RXJ0134-42_FOS,0.237,3356.190463897553,1.4839545015174656,1.0055535241089564,,False,False
RXS-J00057-5007_COS,RXS-J00057-5007_COS,0.0333,-355.2804811936978,39.31117784053025,0.5145272319111429,,False,False
SDSS J121044.09+164533.1_COS,SDSS J121044.09+164533.1_COS,0.2164566400897719,-286.1411570333448,176.99517752874254,0.45644258121343406,,False,False
SDSS J141830.20+522212.4_STIS,SDSS J141830.20+522212.4_STIS,0.8208482614373188,-770.5230141725146,108.17228685026807,0.5231707779387291,,False,False
SDSS J142112.29+524147.2_STIS,SDSS J142112.29+524147.2_STIS,0.8425340437103421,-424.45852802229103,210.84630539769233,0.2636356042489991,,False,False
SDSS J143443.68+200524.4_COS,SDSS J143443.68+200524.4_COS,0.4561662348515503,-217.00183287294783,117.56073428532363,0.6569600157460688,,False,False
SDSSJ112114.22+032546.7_COS,SDSSJ112114.22+032546.7_COS,0.152138166098905,1437.4822521104009,10.103911623724327,0.17587414509351754,,False,False
SWIFT J2325.6+2157_COS,SWIFT J2325.6+2157_COS,0.12,-493.63657485092835,103.06936959571156,0.4749713023982666,,False,False
TEX1156+213_FOS,TEX1156+213_FOS,0.3473328776538936,266.5087642305957,77.16933750554472,0.601079830836906,,False,False
TON-S180_STIS,TON-S180_STIS,0.062,542.4464981800312,19.3396504368696,0.6827569962175627,,False,False
TON156_FOS,TON156_FOS,0.5496371458213126,1849.685055631564,21.756981389393058,0.5119430155134291,,False,False
TON157_FOS,TON157_FOS,0.9718249091051288,5330.426981955256,3.144373349300335,0.4398975223895987,,False,False
Ton 1057_COS,Ton 1057_COS,0.1897071691256025,-1047.6805121718269,22.396073176573488,0.4576576020462337,,False,False
Ton 1329_COS,Ton 1329_COS,0.5099321361945791,1712.3357513488445,15.14391824457845,0.4112241676368082,,False,False
Ton 1388_COS,Ton 1388_COS,0.1754931152427492,1574.9477243978852,61.051168777449526,0.567185702528238,,False,False
Ton 1388_FOS,Ton 1388_FOS,0.1754931152427492,749.2255466349936,29.370347076530933,1.2085730707095015,,False,False
Ton 1388_STIS,Ton 1388_STIS,0.1754931152427492,2124.151328187517,207.83139658247038,0.3039162614111789,,False,False
Ton 1480_FOS,Ton 1480_FOS,0.6158108315502357,-770.5230141725146,49.22021065193651,0.5798197056711601,,False,False
Ton 153_FOS,Ton 153_FOS,1.0164812610891576,1368.7301546325386,4.59903519404194,0.3510237450446172,,False,False
Ton 1565_COS,Ton 1565_COS,0.1829260552701501,2055.57348271678,10.145404160260235,0.3761012635178678,,False,False
Ton 28_FOS,Ton 28_FOS,0.3270439904371061,887.0008002684879,20.33581341085334,0.5765394462640411,,False,False
Ton 28_STIS,Ton 28_STIS,0.3270439904371061,542.4464981800312,43.98881764360683,1.0880105134609843,,False,False
Ton 469_FOS,Ton 469_FOS,0.5300183756985366,-632.0507525105193,6.9561149736564785,0.9400081527507537,,False,False
Ton 488_COS,Ton 488_COS,0.2562046014752111,1299.9586958205564,10.070902126326652,0.40451563920707084,,False,False
Ton 488_STIS,Ton 488_STIS,0.2562046014752111,-4183.229212380922,100.80674293052816,1.3059092517923783,,False,False
Ton 951_FOS,Ton 951_FOS,0.064,335.5125590520637,16.33437138113582,0.9125278017722533,,False,False
Ton S 210_STIS,Ton S 210_STIS,0.116,-1394.4613676846277,404.05381903241187,0.42716914144118484,,False,False
UGC 12163_COS,UGC 12163_COS,0.0245,-701.286883341517,67.56105202704302,0.47817011436734574,,False,False
UGC 12163_FOS,UGC 12163_FOS,0.0245,197.48560807496355,18.975299188057818,1.2227457751536752,,False,False
UGC 12163_STIS,UGC 12163_STIS,0.0245,-2158.827477605398,56.19377624439291,1.0237866367450803,,False,False
US 1766_COS,US 1766_COS,0.5423139383047447,-562.8339830136417,3.801213681183533,0.5377529501040017,,False,False
US 1786_STIS,US 1786_STIS,0.481937232999726,-978.3669360043486,13.059002503866484,0.5728656441467251,,False,False
US 1867_FOS,US 1867_FOS,0.5148567601522849,1162.3770555283074,37.04066875444777,0.5047052544616099,,False,False
US 737_STIS,US 737_STIS,0.4585393208024262,680.3185584841262,25.941913382481832,0.5452383908264976,,False,False
Z 229-15_STIS,Z 229-15_STIS,0.02788,266.5087642305957,205.3340405556283,1.0427319289989665,,False,False
Z 291-51_STIS,Z 291-51_STIS,0.02787,-78.78126855460229,164.74966577212643,0.9878519427186992,,False,False
Z 535-12_COS,Z 535-12_COS,0.047643,-424.45852802229103,37.38307845663592,0.7173626163178954,,False,False
ZTF J004818.97+394111.8_COS,ZTF J004818.97+394111.8_COS,0.135,197.48560807496355,25.430131855692057,0.40548138315480536,,False,False
ZTF J140251.20+263117.6_COS,ZTF J140251.20+263117.6_COS,0.1877570936158482,128.44309058521125,59.55367575762759,0.42678004382459067,,False,False
